idContact,idContactlist
13744999.0,"{ ""8990"" : { ""14154"" : { ""value"" : ""OPEN SYSTEMS LTDA"" } } }"
13745002.0,"{ ""8990"" : { ""14154"" : { ""value"" : ""PACIFICTEX"" } } }"
13745003.0,"{ ""8990"" : { ""14154"" : { ""value"" : ""PARMALAT"" } } }"
13745004.0,"{ ""8990"" : { ""14154"" : { ""value"" : ""PERSONA NATURAL"" } } }"
13745005.0,"{ ""8990"" : { ""14154"" : { ""value"" : ""PERSONA NATURAL"" } } }"
13745006.0,"{ ""8990"" : { ""14154"" : { ""value"" : ""PLASTICOS RIMAX"" } } }"
13745007.0,"{ ""8990"" : { ""14154"" : { ""value"" : ""PLASTICOS RIMAX S.A.S"" } } }"
13745008.0,"{ ""8990"" : { ""14154"" : { ""value"" : ""PLEXO SAS"" } } }"
13745012.0,"{ ""8990"" : { ""14154"" : { ""value"" : ""POSTOBON"" } } }"
13745014.0,"{ ""8990"" : { ""14154"" : { ""value"" : ""POSTOBON"" } } }"
13745015.0,"{ ""8990"" : { ""14154"" : { ""value"" : ""PREMEZCLAS S.A"" } } }"
13745017.0,"{ ""8990"" : { ""14154"" : { ""value"" : ""PRODUCTOS ALIMENTICIOS LA LOCURA"" } } }"
13745020.0,"{ ""8990"" : { ""14154"" : { ""value"" : ""PROINVAL SAS"" } } }"
13745021.0,"{ ""8990"" : { ""14154"" : { ""value"" : ""PROMEDICO S.ACOLOMBIA - PROMEDICO"" } } }"
13745023.0,"{ ""8990"" : { ""14154"" : { ""value"" : ""PRONAVICOLA"" } } }"
13745024.0,"{ ""8990"" : { ""14154"" : { ""value"" : ""QUIMICA BASICA COLOMBIANA S A"" } } }"
13745026.0,"{ ""8990"" : { ""14154"" : { ""value"" : ""REDOX COLOMBIA SA"" } } }"
13745028.0,"{ ""8990"" : { ""14154"" : { ""value"" : ""ROMULO MONTES S.A"" } } }"
13745029.0,"{ ""8990"" : { ""14154"" : { ""value"" : ""ROMULO MONTES S.A"" } } }"
13745030.0,"{ ""8990"" : { ""14154"" : { ""value"" : ""SALAMANDRA"" } } }"
13745032.0,"{ ""8990"" : { ""14154"" : { ""value"" : ""SEDE ADMINISTRATICA  AMERICA DE CALI"" } } }"
13745035.0,"{ ""8990"" : { ""14154"" : { ""value"" : ""SEGUROS BOLIVAR"" } } }"
13745037.0,"{ ""8990"" : { ""14154"" : { ""value"" : ""SERVICIO DE SALUD SSSI GROUP"" } } }"
13745040.0,"{ ""8990"" : { ""14154"" : { ""value"" : ""SIEMENS S.A"" } } }"
13745042.0,"{ ""8990"" : { ""14154"" : { ""value"" : ""SIN SENA"" } } }"
13745044.0,"{ ""8990"" : { ""14154"" : { ""value"" : ""SOLDARCO SAS"" } } }"
13745045.0,"{ ""8990"" : { ""14154"" : { ""value"" : ""SOLLA"" } } }"
13745046.0,"{ ""8990"" : { ""14154"" : { ""value"" : ""SOLUCIONES INTEGRALES E INNOVADORAS GERS"" } } }"
13745047.0,"{ ""8990"" : { ""14154"" : { ""value"" : ""SOMOS GRUPO CONSTRUCTOR"" } } }"
13745051.0,"{ ""8990"" : { ""14154"" : { ""value"" : ""SUPERPACK"" } } }"
13745052.0,"{ ""8990"" : { ""14154"" : { ""value"" : ""SUPRAPACK S.A"" } } }"
13745053.0,"{ ""8990"" : { ""14154"" : { ""value"" : ""TAMETCO"" } } }"
13745055.0,"{ ""8990"" : { ""14154"" : { ""value"" : ""Tecnillantas de Colombia"" } } }"
13745057.0,"{ ""8990"" : { ""14154"" : { ""value"" : ""TIEMPOS Y ESPACIOS"" } } }"
13745058.0,"{ ""8990"" : { ""14154"" : { ""value"" : ""TIEMPOS Y ESPACIOS"" } } }"
13745059.0,"{ ""8990"" : { ""14154"" : { ""value"" : ""TOY PARK S.A.S Hobbye y juguetes"" } } }"
13745065.0,"{ ""8990"" : { ""14154"" : { ""value"" : ""TRIFIT LTDA ( DEPRISA)"" } } }"
13745066.0,"{ ""8990"" : { ""14154"" : { ""value"" : ""TRULY NOLEN VALLE SA"" } } }"
13745074.0,"{ ""8990"" : { ""14154"" : { ""value"" : ""VATIA S.A E.SP"" } } }"
13745077.0,"{ ""8990"" : { ""14154"" : { ""value"" : ""VIAJAR POR COLOMBIA Y EL MUNDO"" } } }"
13745078.0,"{ ""8990"" : { ""14154"" : { ""value"" : ""ZONA FRANCA DEL PACIFICO S.A."" } } }"
13745079.0,"{ ""8990"" : { ""14154"" : { ""value"" : ""ZONA FRANCA DEL PACIFICO S.A."" } } }"
15880831.0,{  }
15880832.0,{  }
15880833.0,{  }
19108873.0,"{ ""8990"" : { ""14154"" : { ""value"" : """" } } }"
19108874.0,"{ ""8990"" : { ""14154"" : { ""value"" : """" } } }"
19132252.0,"{ ""8990"" : { ""14154"" : { ""value"" : """" } } }"
26772799.0,{  }
26773652.0,{  }
26773654.0,{  }
26773656.0,{  }
26773661.0,{  }
26773663.0,{  }
26773664.0,{  }
26773666.0,{  }
26773667.0,{  }
26773668.0,{  }
26773669.0,{  }
26773670.0,{  }
28602925.0,{  }
28603628.0,{  }
29278064.0,{  }
29278066.0,{  }
30787710.0,{  }
31025577.0,{  }
31970920.0,{  }
31970922.0,{  }
31984779.0,{  }
31987563.0,{  }
31987565.0,{  }
32551640.0,{  }
32552687.0,{  }
34034700.0,{  }
34034851.0,{  }
34506404.0,{  }
34523118.0,{  }
41995345.0,{  }
41996566.0,{  }
41996567.0,{  }
41996916.0,{  }
43261194.0,{  }
43261196.0,{  }
43261197.0,{  }
43261198.0,{  }
43261199.0,{  }
43261200.0,{  }
43261208.0,{  }
43261210.0,{  }
43261211.0,{  }
43261215.0,{  }
43261216.0,{  }
43261217.0,{  }
43261218.0,{  }
43261219.0,{  }
43261221.0,{  }
43261222.0,{  }
43261223.0,{  }
43261224.0,{  }
43261225.0,{  }
43261226.0,{  }
43261227.0,{  }
43261228.0,{  }
43261229.0,{  }
43261230.0,{  }
43261231.0,{  }
43261232.0,{  }
43261233.0,{  }
43261234.0,{  }
43261236.0,{  }
43261237.0,{  }
43261239.0,{  }
43261240.0,{  }
43261241.0,{  }
43261242.0,{  }
43261243.0,{  }
43261245.0,{  }
43261246.0,{  }
43261247.0,{  }
43261248.0,{  }
43261249.0,{  }
43261250.0,{  }
43261251.0,{  }
43261252.0,{  }
43261253.0,{  }
43261254.0,{  }
43261255.0,{  }
43261256.0,{  }
43261257.0,{  }
43261258.0,{  }
43261259.0,{  }
43261260.0,{  }
43261262.0,{  }
43261263.0,{  }
43261264.0,{  }
43261265.0,{  }
43261266.0,{  }
43261267.0,{  }
43261269.0,{  }
43261270.0,{  }
43261271.0,{  }
43261272.0,{  }
43261273.0,{  }
43261275.0,{  }
43261278.0,{  }
43261279.0,{  }
43261281.0,{  }
43261283.0,{  }
43261286.0,{  }
43261287.0,{  }
43261288.0,{  }
43261290.0,{  }
43261292.0,{  }
43261293.0,{  }
43261297.0,{  }
43261298.0,{  }
43261299.0,{  }
43261300.0,{  }
43261301.0,{  }
43261302.0,{  }
43261303.0,{  }
43261304.0,{  }
43261306.0,{  }
43261307.0,{  }
43261308.0,{  }
43261309.0,{  }
43261310.0,{  }
43261311.0,{  }
43261312.0,{  }
43261313.0,{  }
43261315.0,{  }
43261316.0,{  }
43261317.0,{  }
43261318.0,{  }
43261319.0,{  }
43261320.0,{  }
43261321.0,{  }
43261323.0,{  }
43261324.0,{  }
43261325.0,{  }
43261326.0,{  }
43261327.0,{  }
43261328.0,{  }
43261329.0,{  }
43261330.0,{  }
43261331.0,{  }
43261332.0,{  }
43261333.0,{  }
43261334.0,{  }
43261335.0,{  }
43261338.0,{  }
43261341.0,{  }
43261342.0,{  }
43261343.0,{  }
43261344.0,{  }
43261345.0,{  }
43261348.0,{  }
43261349.0,{  }
43261350.0,{  }
43261352.0,{  }
43261353.0,{  }
43261356.0,{  }
43261360.0,{  }
43261361.0,{  }
43261362.0,{  }
43261369.0,{  }
43261370.0,{  }
43261371.0,{  }
43261372.0,{  }
43261373.0,{  }
43261375.0,{  }
43261377.0,{  }
43261378.0,{  }
43261380.0,{  }
43261383.0,{  }
43261384.0,{  }
43261385.0,{  }
43261386.0,{  }
43261387.0,{  }
43261390.0,{  }
43261393.0,{  }
43261395.0,{  }
43261398.0,{  }
43261399.0,{  }
43261400.0,{  }
43261401.0,{  }
43261402.0,{  }
43261403.0,{  }
43261404.0,{  }
43261405.0,{  }
43261406.0,{  }
43261410.0,{  }
43261411.0,{  }
43261412.0,{  }
43261413.0,{  }
43261415.0,{  }
43261416.0,{  }
43261417.0,{  }
43261418.0,{  }
43261419.0,{  }
43261421.0,{  }
43261423.0,{  }
43261426.0,{  }
43261427.0,{  }
43261429.0,{  }
43261430.0,{  }
43261434.0,{  }
43261435.0,{  }
43261437.0,{  }
43261439.0,{  }
43261440.0,{  }
43261441.0,{  }
43261442.0,{  }
43261443.0,{  }
43261444.0,{  }
43261446.0,{  }
43261447.0,{  }
43261449.0,{  }
43261450.0,{  }
43261451.0,{  }
43261452.0,{  }
43261453.0,{  }
43261454.0,{  }
43261455.0,{  }
43261456.0,{  }
43261457.0,{  }
43261458.0,{  }
43261459.0,{  }
43261460.0,{  }
43261461.0,{  }
43261462.0,{  }
43261463.0,{  }
43261464.0,{  }
43261465.0,{  }
43261466.0,{  }
43261467.0,{  }
43261468.0,{  }
43261471.0,{  }
43261474.0,{  }
43261475.0,{  }
43261476.0,{  }
43261477.0,{  }
43261478.0,{  }
43261479.0,{  }
43261481.0,{  }
43261482.0,{  }
43261484.0,{  }
43261485.0,{  }
43261487.0,{  }
43261488.0,{  }
43261491.0,{  }
43261492.0,{  }
43261494.0,{  }
43261495.0,{  }
43261496.0,{  }
43261498.0,{  }
43261499.0,{  }
43261500.0,{  }
43261501.0,{  }
43261502.0,{  }
43261503.0,{  }
43261504.0,{  }
43261505.0,{  }
43261506.0,{  }
43261507.0,{  }
43261508.0,{  }
43261510.0,{  }
43261511.0,{  }
43261512.0,{  }
43261513.0,{  }
43261515.0,{  }
43261517.0,{  }
43261518.0,{  }
43261520.0,{  }
43261521.0,{  }
43261524.0,{  }
43261525.0,{  }
43261527.0,{  }
43261528.0,{  }
43261529.0,{  }
43261531.0,{  }
43261532.0,{  }
43261533.0,{  }
43261534.0,{  }
43261535.0,{  }
43261536.0,{  }
43261537.0,{  }
43261538.0,{  }
43261539.0,{  }
43261540.0,{  }
43261541.0,{  }
43261542.0,{  }
43261543.0,{  }
43261544.0,{  }
43261546.0,{  }
43261547.0,{  }
43261548.0,{  }
43261549.0,{  }
43261550.0,{  }
43261551.0,{  }
43261552.0,{  }
43261553.0,{  }
43261554.0,{  }
43261555.0,{  }
43261556.0,{  }
43261557.0,{  }
43261559.0,{  }
43261560.0,{  }
43261561.0,{  }
43261562.0,{  }
43261563.0,{  }
43261564.0,{  }
43261565.0,{  }
43261566.0,{  }
43261567.0,{  }
43261568.0,{  }
43261569.0,{  }
43261572.0,{  }
43261575.0,{  }
43261577.0,{  }
43261578.0,{  }
43261580.0,{  }
43261581.0,{  }
43261584.0,{  }
43261585.0,{  }
43261586.0,{  }
43261587.0,{  }
43261588.0,{  }
43261589.0,{  }
43261591.0,{  }
43261592.0,{  }
43261593.0,{  }
43261596.0,{  }
43261597.0,{  }
43261598.0,{  }
43261599.0,{  }
43261601.0,{  }
43261602.0,{  }
43261603.0,{  }
43261604.0,{  }
43261605.0,{  }
43261606.0,{  }
43261608.0,{  }
43261609.0,{  }
43261610.0,{  }
43261612.0,{  }
43261613.0,{  }
43261614.0,{  }
43261617.0,{  }
43261618.0,{  }
43261619.0,{  }
43261620.0,{  }
43261622.0,{  }
43261623.0,{  }
43261624.0,{  }
43261625.0,{  }
43261626.0,{  }
43261627.0,{  }
43261628.0,{  }
43261629.0,{  }
43261631.0,{  }
43261632.0,{  }
43261633.0,{  }
43261635.0,{  }
43261636.0,{  }
43261637.0,{  }
43261638.0,{  }
43261639.0,{  }
43261640.0,{  }
43261641.0,{  }
43261642.0,{  }
43261643.0,{  }
43261644.0,{  }
43261645.0,{  }
43261646.0,{  }
43261648.0,{  }
43261649.0,{  }
43261650.0,{  }
43261651.0,{  }
43261652.0,{  }
43261653.0,{  }
43261654.0,{  }
43261656.0,{  }
43261657.0,{  }
43261658.0,{  }
43261660.0,{  }
43261661.0,{  }
43261662.0,{  }
43261663.0,{  }
43261665.0,{  }
43261666.0,{  }
43261667.0,{  }
43261668.0,{  }
43261669.0,{  }
43261672.0,{  }
43261673.0,{  }
43261674.0,{  }
43261676.0,{  }
43261677.0,{  }
43261678.0,{  }
43261679.0,{  }
43261680.0,{  }
43261681.0,{  }
43261682.0,{  }
43261683.0,{  }
43261684.0,{  }
43261685.0,{  }
43261686.0,{  }
43261687.0,{  }
43261688.0,{  }
43261689.0,{  }
43261690.0,{  }
43261691.0,{  }
43261692.0,{  }
43261693.0,{  }
43261694.0,{  }
43261697.0,{  }
43261698.0,{  }
43261699.0,{  }
43261701.0,{  }
43261702.0,{  }
43261703.0,{  }
43261704.0,{  }
43261705.0,{  }
43261706.0,{  }
43261707.0,{  }
43261708.0,{  }
43261709.0,{  }
43261710.0,{  }
43261712.0,{  }
43261714.0,{  }
43261715.0,{  }
43261716.0,{  }
43261717.0,{  }
43261718.0,{  }
43261719.0,{  }
43261720.0,{  }
43261721.0,{  }
43261724.0,{  }
43261725.0,{  }
43261726.0,{  }
43261727.0,{  }
43261729.0,{  }
43261731.0,{  }
43261732.0,{  }
43261733.0,{  }
43261734.0,{  }
43261736.0,{  }
43261738.0,{  }
43261740.0,{  }
43261741.0,{  }
43261742.0,{  }
43261743.0,{  }
43261744.0,{  }
43261745.0,{  }
43261749.0,{  }
43261750.0,{  }
43261751.0,{  }
43261752.0,{  }
43261753.0,{  }
43261754.0,{  }
43261755.0,{  }
43261757.0,{  }
43261758.0,{  }
43261759.0,{  }
43261760.0,{  }
43261761.0,{  }
43261762.0,{  }
43261763.0,{  }
43261764.0,{  }
43261766.0,{  }
43261767.0,{  }
43261769.0,{  }
43261770.0,{  }
43274693.0,{  }
43274694.0,{  }
43274695.0,{  }
43274697.0,{  }
43274698.0,{  }
43274699.0,{  }
43274700.0,{  }
43274701.0,{  }
43274702.0,{  }
43274703.0,{  }
43274704.0,{  }
43274706.0,{  }
43274707.0,{  }
43274709.0,{  }
43274711.0,{  }
43274712.0,{  }
43275397.0,{  }
43275398.0,{  }
45258283.0,{  }
45258578.0,{  }
45258923.0,{  }
45258955.0,{  }
45258956.0,{  }
45258959.0,{  }
45263218.0,{  }
46266269.0,{  }
46266271.0,{  }
46266272.0,{  }
46266273.0,{  }
46266274.0,{  }
46266276.0,{  }
46266277.0,{  }
46266278.0,{  }
46266279.0,{  }
46266280.0,{  }
46266281.0,{  }
46266282.0,{  }
46266283.0,{  }
46266284.0,{  }
46266285.0,{  }
46266287.0,{  }
46266288.0,{  }
46266289.0,{  }
46266744.0,{  }
46266745.0,{  }
48249933.0,{  }
48249934.0,{  }
48249935.0,{  }
48517062.0,{  }
48517063.0,{  }
48517064.0,{  }
48517065.0,{  }
48517066.0,{  }
48517067.0,{  }
48517068.0,{  }
48517069.0,{  }
48517070.0,{  }
48517071.0,{  }
48517073.0,{  }
48517075.0,{  }
48517077.0,{  }
48517078.0,{  }
48517080.0,{  }
48517081.0,{  }
48517082.0,{  }
48517126.0,{  }
48517127.0,{  }
48525769.0,{  }
48525772.0,{  }
48525773.0,{  }
48525774.0,{  }
48525775.0,{  }
48525776.0,{  }
48525777.0,{  }
48525778.0,{  }
48525779.0,{  }
48525780.0,{  }
48525782.0,{  }
48525783.0,{  }
48525785.0,{  }
48525786.0,{  }
48525788.0,{  }
48525789.0,{  }
48525790.0,{  }
48525791.0,{  }
48525795.0,{  }
48525796.0,{  }
48525798.0,{  }
48525799.0,{  }
48525800.0,{  }
48525801.0,{  }
48525802.0,{  }
48525803.0,{  }
48525804.0,{  }
48525805.0,{  }
48525806.0,{  }
48525807.0,{  }
48525810.0,{  }
48525812.0,{  }
48525814.0,{  }
48525815.0,{  }
48525979.0,{  }
48527829.0,{  }
48527830.0,{  }
48527831.0,{  }
48527832.0,{  }
48614329.0,{  }
48614330.0,{  }
48648808.0,{  }
48648809.0,{  }
48648810.0,{  }
48648812.0,{  }
48648813.0,{  }
48648815.0,{  }
48648816.0,{  }
48648817.0,{  }
48648819.0,{  }
48648821.0,{  }
48648822.0,{  }
48648823.0,{  }
48648824.0,{  }
48648825.0,{  }
48648826.0,{  }
48648827.0,{  }
48648828.0,{  }
48648829.0,{  }
48648832.0,{  }
48648834.0,{  }
48648835.0,{  }
48648839.0,{  }
48648840.0,{  }
48648841.0,{  }
48648842.0,{  }
48648843.0,{  }
48648845.0,{  }
48648846.0,{  }
48648847.0,{  }
48648848.0,{  }
48648850.0,{  }
48648852.0,{  }
48648853.0,{  }
48648855.0,{  }
48648856.0,{  }
48648857.0,{  }
48648858.0,{  }
48648859.0,{  }
48648861.0,{  }
48648862.0,{  }
48648863.0,{  }
48648864.0,{  }
48648865.0,{  }
48648867.0,{  }
48648869.0,{  }
48648870.0,{  }
48648871.0,{  }
48648872.0,{  }
48648873.0,{  }
48648875.0,{  }
48648876.0,{  }
48648877.0,{  }
48648879.0,{  }
48648881.0,{  }
48648882.0,{  }
48648883.0,{  }
48648884.0,{  }
51714258.0,{  }
52863569.0,{  }
52863570.0,{  }
52863571.0,{  }
52863572.0,{  }
52863574.0,{  }
52863576.0,{  }
52863578.0,{  }
52863579.0,{  }
52863580.0,{  }
52863582.0,{  }
52863583.0,{  }
52863584.0,{  }
52863585.0,{  }
52863586.0,{  }
52863588.0,{  }
52863591.0,{  }
52863592.0,{  }
52863593.0,{  }
52863594.0,{  }
52863597.0,{  }
52863599.0,{  }
52863600.0,{  }
52863601.0,{  }
52863603.0,{  }
52863604.0,{  }
52863607.0,{  }
52863608.0,{  }
52863610.0,{  }
52863612.0,{  }
52863614.0,{  }
52863615.0,{  }
52863616.0,{  }
52863618.0,{  }
52863619.0,{  }
52863620.0,{  }
52863621.0,{  }
52863624.0,{  }
52863625.0,{  }
52863627.0,{  }
52863628.0,{  }
52863630.0,{  }
52863633.0,{  }
52863634.0,{  }
52863636.0,{  }
52863637.0,{  }
52863640.0,{  }
52863642.0,{  }
52863644.0,{  }
52863645.0,{  }
52863647.0,{  }
52863648.0,{  }
52863649.0,{  }
52863651.0,{  }
52863654.0,{  }
52863655.0,{  }
52863657.0,{  }
52863658.0,{  }
52863659.0,{  }
52863663.0,{  }
52863667.0,{  }
52863668.0,{  }
52863669.0,{  }
52863673.0,{  }
52863674.0,{  }
52863675.0,{  }
52863679.0,{  }
52863680.0,{  }
52863681.0,{  }
52863682.0,{  }
52863683.0,{  }
52863684.0,{  }
52863686.0,{  }
52863687.0,{  }
52863688.0,{  }
52863690.0,{  }
52863691.0,{  }
52863692.0,{  }
52863693.0,{  }
52863694.0,{  }
52863695.0,{  }
52863696.0,{  }
52863697.0,{  }
52863699.0,{  }
52863700.0,{  }
52863702.0,{  }
52863703.0,{  }
52863705.0,{  }
52863712.0,{  }
52863713.0,{  }
52863714.0,{  }
52863715.0,{  }
52863720.0,{  }
52863724.0,{  }
52863726.0,{  }
52863727.0,{  }
52863728.0,{  }
52863729.0,{  }
52863731.0,{  }
52863732.0,{  }
52863734.0,{  }
52863735.0,{  }
52863738.0,{  }
52863740.0,{  }
52863742.0,{  }
52863743.0,{  }
52863746.0,{  }
52863747.0,{  }
52863749.0,{  }
52863750.0,{  }
52863751.0,{  }
52863752.0,{  }
52863754.0,{  }
52863755.0,{  }
52863756.0,{  }
52863757.0,{  }
52863760.0,{  }
52863762.0,{  }
52863763.0,{  }
54020873.0,{  }
54020874.0,{  }
54020875.0,{  }
54020876.0,{  }
54020879.0,{  }
54020880.0,{  }
54020881.0,{  }
54020882.0,{  }
54020883.0,{  }
54020884.0,{  }
54020885.0,{  }
54020886.0,{  }
54020887.0,{  }
54020888.0,{  }
54020889.0,{  }
54020890.0,{  }
54020891.0,{  }
54020892.0,{  }
54020893.0,{  }
54020894.0,{  }
54020895.0,{  }
54020896.0,{  }
54020897.0,{  }
54020898.0,{  }
54020899.0,{  }
54020900.0,{  }
54020901.0,{  }
54020902.0,{  }
54020903.0,{  }
54020905.0,{  }
54020906.0,{  }
54020907.0,{  }
54020908.0,{  }
54020909.0,{  }
54020911.0,{  }
54020912.0,{  }
54020915.0,{  }
54020916.0,{  }
54020919.0,{  }
54020921.0,{  }
54020922.0,{  }
54020927.0,{  }
54020931.0,{  }
54020932.0,{  }
54020933.0,{  }
54020936.0,{  }
54020937.0,{  }
54020938.0,{  }
54020939.0,{  }
54020940.0,{  }
54020943.0,{  }
54020944.0,{  }
54020945.0,{  }
54020946.0,{  }
54020948.0,{  }
54020949.0,{  }
54020950.0,{  }
54020951.0,{  }
54020952.0,{  }
54020953.0,{  }
54020954.0,{  }
54020955.0,{  }
54020956.0,{  }
54020958.0,{  }
54020959.0,{  }
54020960.0,{  }
54020961.0,{  }
54020962.0,{  }
54020963.0,{  }
54020964.0,{  }
54020965.0,{  }
54020966.0,{  }
54020967.0,{  }
54020968.0,{  }
54020969.0,{  }
54020970.0,{  }
54020971.0,{  }
54020973.0,{  }
54020974.0,{  }
54020975.0,{  }
54020976.0,{  }
54020977.0,{  }
54020978.0,{  }
54020982.0,{  }
54020983.0,{  }
54020985.0,{  }
54020986.0,{  }
54020987.0,{  }
54020988.0,{  }
54020989.0,{  }
54020990.0,{  }
54020991.0,{  }
54020992.0,{  }
54020993.0,{  }
54020994.0,{  }
54020995.0,{  }
54020996.0,{  }
54020997.0,{  }
54020998.0,{  }
54020999.0,{  }
54021000.0,{  }
54021001.0,{  }
54021002.0,{  }
54021004.0,{  }
54021005.0,{  }
54021006.0,{  }
54021007.0,{  }
54021008.0,{  }
54021009.0,{  }
54021010.0,{  }
54021011.0,{  }
54021012.0,{  }
54021013.0,{  }
54021014.0,{  }
54021015.0,{  }
54021016.0,{  }
54021017.0,{  }
54021019.0,{  }
54021020.0,{  }
54021021.0,{  }
54021022.0,{  }
54021023.0,{  }
54021024.0,{  }
54021025.0,{  }
54021026.0,{  }
54021027.0,{  }
54021028.0,{  }
54021030.0,{  }
54021031.0,{  }
54021032.0,{  }
54021033.0,{  }
54021034.0,{  }
54021035.0,{  }
54021037.0,{  }
54021038.0,{  }
54021039.0,{  }
54021041.0,{  }
54021042.0,{  }
54021043.0,{  }
54021044.0,{  }
54021047.0,{  }
54021048.0,{  }
54021049.0,{  }
54021050.0,{  }
54021051.0,{  }
54021052.0,{  }
54021053.0,{  }
54021055.0,{  }
54021056.0,{  }
54021058.0,{  }
54021059.0,{  }
54021060.0,{  }
54021061.0,{  }
54021062.0,{  }
54021064.0,{  }
54021065.0,{  }
54021066.0,{  }
54021068.0,{  }
54021069.0,{  }
54021070.0,{  }
54021071.0,{  }
54021072.0,{  }
54021073.0,{  }
54021075.0,{  }
54021076.0,{  }
54021077.0,{  }
54021078.0,{  }
54021080.0,{  }
54021081.0,{  }
54021082.0,{  }
54021083.0,{  }
54021084.0,{  }
54021085.0,{  }
54021086.0,{  }
54021087.0,{  }
54021088.0,{  }
54021089.0,{  }
54021090.0,{  }
54021091.0,{  }
54021092.0,{  }
54021093.0,{  }
54021095.0,{  }
54021098.0,{  }
54021099.0,{  }
54021101.0,{  }
54021102.0,{  }
54021103.0,{  }
54021104.0,{  }
54021105.0,{  }
54021106.0,{  }
54021107.0,{  }
54021108.0,{  }
54021109.0,{  }
54021110.0,{  }
54021111.0,{  }
54021112.0,{  }
54021113.0,{  }
54021114.0,{  }
54021116.0,{  }
54021118.0,{  }
54021120.0,{  }
54021121.0,{  }
54021122.0,{  }
54021123.0,{  }
54021124.0,{  }
54021125.0,{  }
54021126.0,{  }
54021127.0,{  }
54021128.0,{  }
54021129.0,{  }
54021130.0,{  }
54021131.0,{  }
54021132.0,{  }
54021133.0,{  }
54021135.0,{  }
54021137.0,{  }
54021138.0,{  }
54021139.0,{  }
54021141.0,{  }
54021142.0,{  }
54021143.0,{  }
54021144.0,{  }
54021145.0,{  }
54021146.0,{  }
54021148.0,{  }
54021149.0,{  }
54021150.0,{  }
54021151.0,{  }
54021152.0,{  }
54021153.0,{  }
54021154.0,{  }
54021155.0,{  }
54021156.0,{  }
54021158.0,{  }
54021159.0,{  }
54021160.0,{  }
54021161.0,{  }
54021162.0,{  }
54021163.0,{  }
54021164.0,{  }
54021165.0,{  }
54021166.0,{  }
54021167.0,{  }
54021168.0,{  }
54021169.0,{  }
54021170.0,{  }
54021172.0,{  }
54021173.0,{  }
54021174.0,{  }
54021175.0,{  }
54021177.0,{  }
54021178.0,{  }
54021179.0,{  }
54021180.0,{  }
54021181.0,{  }
54021182.0,{  }
54021183.0,{  }
54021184.0,{  }
54021185.0,{  }
54021187.0,{  }
54021188.0,{  }
54021190.0,{  }
54021191.0,{  }
54021192.0,{  }
54021193.0,{  }
54021194.0,{  }
54021195.0,{  }
54021197.0,{  }
54021198.0,{  }
54021199.0,{  }
54021200.0,{  }
54021201.0,{  }
54021202.0,{  }
54021203.0,{  }
54021205.0,{  }
54021206.0,{  }
54021208.0,{  }
54021209.0,{  }
54021210.0,{  }
54021211.0,{  }
54021212.0,{  }
54021213.0,{  }
54021214.0,{  }
54021215.0,{  }
54021216.0,{  }
54021217.0,{  }
54021218.0,{  }
54021219.0,{  }
54021220.0,{  }
54021221.0,{  }
54021222.0,{  }
54021223.0,{  }
54021224.0,{  }
54021225.0,{  }
54021226.0,{  }
54021227.0,{  }
54021228.0,{  }
54021229.0,{  }
54021230.0,{  }
54021231.0,{  }
54021232.0,{  }
54021234.0,{  }
54021235.0,{  }
54021236.0,{  }
54021237.0,{  }
54021238.0,{  }
54021239.0,{  }
54021240.0,{  }
54021242.0,{  }
54021243.0,{  }
54021244.0,{  }
54021245.0,{  }
54021246.0,{  }
54021247.0,{  }
54021249.0,{  }
54021250.0,{  }
54021251.0,{  }
54021252.0,{  }
54021253.0,{  }
54021254.0,{  }
54021255.0,{  }
54021256.0,{  }
54021257.0,{  }
54021258.0,{  }
54021259.0,{  }
54021260.0,{  }
54021261.0,{  }
54021263.0,{  }
54021264.0,{  }
54021265.0,{  }
54021267.0,{  }
54021268.0,{  }
54021269.0,{  }
54021271.0,{  }
54021272.0,{  }
54021274.0,{  }
54021277.0,{  }
54021278.0,{  }
54021279.0,{  }
54021280.0,{  }
54021281.0,{  }
54021283.0,{  }
54021284.0,{  }
54021285.0,{  }
54021286.0,{  }
54021287.0,{  }
54021288.0,{  }
54021290.0,{  }
54021291.0,{  }
54021292.0,{  }
54021293.0,{  }
54021294.0,{  }
54021295.0,{  }
54021296.0,{  }
54021298.0,{  }
54021299.0,{  }
54021300.0,{  }
54021301.0,{  }
54021302.0,{  }
54021303.0,{  }
54021304.0,{  }
54021305.0,{  }
54021306.0,{  }
54021308.0,{  }
54021311.0,{  }
54021312.0,{  }
54021313.0,{  }
54021314.0,{  }
54021315.0,{  }
54021316.0,{  }
54021317.0,{  }
54021318.0,{  }
54021320.0,{  }
54021321.0,{  }
54021322.0,{  }
54021323.0,{  }
54021324.0,{  }
54021325.0,{  }
54021326.0,{  }
54021328.0,{  }
54021329.0,{  }
54021332.0,{  }
54021333.0,{  }
54021334.0,{  }
54021335.0,{  }
54021337.0,{  }
54021339.0,{  }
54021340.0,{  }
54021341.0,{  }
54021342.0,{  }
54021343.0,{  }
54021344.0,{  }
54021345.0,{  }
54021346.0,{  }
54021347.0,{  }
54021348.0,{  }
54021350.0,{  }
54021351.0,{  }
54021352.0,{  }
54021353.0,{  }
54021354.0,{  }
54021355.0,{  }
54021356.0,{  }
54021357.0,{  }
54021358.0,{  }
54021359.0,{  }
54021360.0,{  }
54021363.0,{  }
